Iteration,Loss
295,-414.8094482421875
296,-385.2685852050781
297,-380.27545166015625
298,-420.99188232421875
299,-403.7990417480469
300,-433.11566162109375
301,-407.4627380371094
302,-370.97088623046875
303,-431.97882080078125
304,-440.65020751953125
305,-394.423095703125
306,-416.20306396484375
307,-424.54705810546875
308,-430.05517578125
309,-412.9940490722656
310,-446.7260437011719
311,-451.6962890625
312,-448.796875
313,-443.0050048828125
314,-462.24481201171875
315,-424.7110595703125
316,-458.2420349121094
317,-428.4642333984375
318,-476.6038818359375
319,-440.30560302734375
320,-465.7591552734375
321,-469.24505615234375
322,-435.63018798828125
323,-453.62359619140625
324,-467.0486755371094
325,-457.5395812988281
326,-459.5218505859375
327,-457.7511291503906
328,-494.27667236328125
329,-477.224365234375
330,-481.4351806640625
331,-490.5935363769531
332,-496.1866149902344
333,-508.10455322265625
334,-512.512939453125
335,-501.5570068359375
336,-530.571044921875
337,-501.54876708984375
338,-523.2412719726562
339,-515.94287109375
340,-505.2974853515625
341,-521.9583740234375
342,-534.052001953125
343,-498.4244689941406
344,-548.2772216796875
345,-527.5784912109375
346,-539.1867065429688
347,-540.2850952148438
348,-540.2495727539062
349,-545.3102416992188
350,-532.687744140625
351,-541.653564453125
352,-555.1552734375
353,-555.9630126953125
354,-563.6114501953125
355,-582.4515380859375
356,-525.5844116210938
357,-577.7227783203125
358,-572.6483154296875
359,-591.6937255859375
360,-589.8053588867188
361,-567.9298095703125
362,-592.8839721679688
363,-567.2655639648438
364,-580.948974609375
365,-568.3563842773438
366,-575.7144775390625
367,-597.9557495117188
368,-582.7759399414062
369,-607.3919677734375
370,-590.390625
371,-607.0528564453125
372,-609.2479248046875
373,-608.0906372070312
374,-615.0706787109375
375,-614.1500244140625
376,-630.141845703125
377,-640.7346801757812
378,-635.5543212890625
379,-602.2427978515625
380,-662.379638671875
381,-641.82421875
382,-670.4752807617188
383,-667.5648193359375
384,-675.236083984375
385,-683.3534545898438
386,-674.352294921875
387,-640.0586547851562
388,-672.0388793945312
389,-681.132568359375
390,-693.1487426757812
391,-685.7501220703125
392,-700.06494140625
393,-661.7185668945312
394,-690.620361328125
395,-732.95361328125
396,-709.784423828125
397,-680.2062377929688
398,-699.5455322265625
399,-692.68408203125
400,-722.253173828125
401,-727.039306640625
402,-739.1231689453125
403,-730.0357055664062
404,-754.930908203125
405,-748.9287719726562
406,-736.62890625
407,-788.5657348632812
408,-772.881591796875
409,-741.40283203125
410,-779.3909912109375
411,-785.3368530273438
412,-784.580810546875
413,-781.2434692382812
414,-807.7911376953125
415,-797.6768798828125
416,-796.2022705078125
417,-809.42041015625
418,-827.716796875
419,-827.53369140625
420,-828.961181640625
421,-841.05712890625
422,-818.6541748046875
423,-822.436279296875
424,-831.80859375
425,-837.6976318359375
426,-879.493408203125
427,-873.18994140625
428,-884.8678588867188
429,-850.0537719726562
430,-881.9854125976562
431,-870.2243041992188
432,-877.9569091796875
433,-876.873291015625
434,-905.1749267578125
435,-863.24853515625
436,-903.82421875
437,-913.6964111328125
438,-913.3121948242188
439,-922.1279296875
440,-937.596435546875
441,-894.541748046875
442,-953.402587890625
443,-904.5142211914062
444,-952.1693115234375
445,-954.8065795898438
446,-940.0546875
447,-944.569580078125
448,-954.86181640625
449,-992.2449951171875
450,-965.8937377929688
451,-1003.9265747070312
452,-1009.5089111328125
453,-991.9482421875
454,-1023.2421264648438
455,-1011.188720703125
456,-1029.55859375
457,-1004.9999389648438
458,-1045.976806640625
459,-1027.61083984375
460,-1064.2332763671875
461,-1044.138916015625
462,-1055.2882080078125
463,-1054.394287109375
464,-1056.861328125
465,-1032.318359375
466,-1081.373291015625
467,-1062.46875
468,-1073.25
469,-1092.22998046875
470,-1087.0574951171875
471,-1092.4239501953125
472,-1073.067626953125
473,-1115.8848876953125
474,-1120.685546875
475,-1136.419921875
476,-1112.4217529296875
477,-1163.5809326171875
478,-1132.812744140625
479,-1174.932373046875
480,-1162.3741455078125
481,-1204.0863037109375
482,-1196.180908203125
483,-1180.12451171875
484,-1176.3436279296875
485,-1208.2230224609375
486,-1210.6146240234375
487,-1236.8763427734375
488,-1255.59765625
489,-1252.977783203125
490,-1250.7608642578125
491,-1223.4532470703125
492,-1233.1732177734375
493,-1271.45263671875
494,-1265.212158203125
495,-1278.45703125
496,-1318.44482421875
497,-1312.814453125
498,-1340.526123046875
499,-1344.568603515625
500,-1345.233642578125
501,-1332.986328125
502,-1344.0762939453125
503,-1370.2572021484375
504,-1350.80322265625
505,-1371.0877685546875
506,-1389.3919677734375
507,-1397.60498046875
508,-1399.5166015625
509,-1415.131103515625
510,-1425.9879150390625
511,-1440.658447265625
512,-1431.044677734375
513,-1438.825927734375
514,-1426.37548828125
515,-1440.39892578125
516,-1453.514892578125
517,-1417.8251953125
518,-1454.154052734375
519,-1465.4132080078125
520,-1517.21484375
521,-1520.3192138671875
522,-1504.9505615234375
523,-1495.74560546875
524,-1527.270751953125
525,-1539.259765625
526,-1536.859375
527,-1563.2470703125
528,-1564.71923828125
529,-1592.030029296875
530,-1591.3519287109375
531,-1560.11865234375
532,-1566.842529296875
533,-1616.11279296875
534,-1620.3355712890625
535,-1625.30029296875
536,-1649.3970947265625
537,-1640.56982421875
538,-1666.7537841796875
539,-1691.41162109375
540,-1642.62646484375
541,-1670.172119140625
542,-1691.4891357421875
543,-1700.4039306640625
544,-1733.558837890625
545,-1768.87451171875
546,-1787.369140625
547,-1755.0567626953125
548,-1782.2510986328125
549,-1841.16357421875
550,-1801.7330322265625
551,-1808.265869140625
552,-1830.983154296875
553,-1858.9677734375
554,-1828.5809326171875
555,-1805.199951171875
556,-1890.88427734375
557,-1890.04541015625
558,-1870.6328125
559,-1908.65087890625
560,-1884.94140625
561,-1900.001220703125
562,-1947.707275390625
563,-1863.0029296875
564,-1935.715087890625
565,-1976.706787109375
566,-1950.08544921875
567,-1977.93359375
568,-1960.8009033203125
569,-1964.0692138671875
570,-2023.2677001953125
571,-2026.96630859375
572,-2057.15478515625
573,-2053.3212890625
574,-2056.4052734375
575,-2105.2060546875
576,-2037.241455078125
577,-2084.673828125
578,-2120.53857421875
579,-2029.3199462890625
580,-2053.49951171875
581,-2174.17529296875
582,-2024.8367919921875
583,-2165.94580078125
584,-2140.68310546875
585,-2146.60888671875
586,-2218.98388671875
587,-2183.82470703125
588,-2259.607421875
589,-2203.69921875
590,-2284.31591796875
591,-2236.30517578125
592,-2309.781982421875
593,-2282.44873046875
594,-2348.2294921875
595,-2303.3349609375
596,-2357.2275390625
597,-2351.78466796875
598,-2369.284423828125
599,-2339.931640625
600,-2433.29443359375
601,-2414.77197265625
602,-2464.084228515625
603,-2462.273193359375
604,-2483.1044921875
605,-2507.99560546875
606,-2506.200439453125
607,-2534.9453125
608,-2537.40576171875
609,-2563.294189453125
610,-2579.79833984375
611,-2586.95166015625
612,-2591.865234375
613,-2596.725830078125
614,-2626.565673828125
615,-2637.52490234375
616,-2656.354248046875
617,-2690.803955078125
618,-2685.15869140625
619,-2731.7333984375
620,-2709.58349609375
621,-2729.216796875
622,-2743.60107421875
623,-2771.175537109375
624,-2776.037109375
625,-2773.36669921875
626,-2800.222900390625
627,-2841.67236328125
628,-2869.91259765625
629,-2850.148193359375
630,-2897.9072265625
631,-2898.258056640625
632,-2929.508544921875
633,-2938.3662109375
634,-2929.71923828125
635,-2995.2529296875
636,-2973.6435546875
637,-2976.145263671875
638,-3040.45068359375
639,-2951.7783203125
640,-2837.73876953125
641,-3046.80859375
642,-2962.064697265625
643,-2752.10546875
644,-3042.880126953125
645,-2734.1904296875
646,-2961.09521484375
647,-3045.10205078125
648,-3051.538818359375
649,-3143.16650390625
650,-3067.146484375
651,-3154.01708984375
652,-3134.01220703125
653,-3088.044921875
654,-3279.41552734375
655,-3217.99658203125
656,-3271.0068359375
657,-3228.572021484375
658,-3339.773681640625
659,-3293.95068359375
660,-3352.688720703125
661,-3391.24462890625
662,-3380.5009765625
663,-3453.6953125
664,-3459.3486328125
665,-3500.91357421875
666,-3489.3623046875
667,-3496.9384765625
668,-3554.134033203125
669,-3559.80126953125
670,-3591.802978515625
671,-3574.197021484375
672,-3636.6796875
673,-3628.8916015625
674,-3661.583740234375
675,-3665.7919921875
676,-3702.59375
677,-3732.0048828125
678,-3738.886474609375
679,-3765.44580078125
680,-3781.64306640625
681,-3811.0703125
682,-3831.34912109375
683,-3870.25439453125
684,-3872.225830078125
685,-3898.080078125
686,-3890.290283203125
687,-3871.037841796875
688,-3901.357177734375
689,-3965.787353515625
690,-3976.731689453125
691,-3972.0576171875
692,-4020.22314453125
693,-4041.9091796875
694,-4025.766357421875
695,-4103.138671875
696,-4091.68798828125
697,-4100.29833984375
698,-4108.515625
699,-4151.5205078125
700,-4180.8564453125
701,-4173.4111328125
702,-4255.48046875
703,-4246.1279296875
704,-4272.939453125
705,-4275.466796875
706,-4275.796875
707,-4309.970703125
708,-4360.3720703125
709,-4348.7138671875
710,-4402.0205078125
711,-4397.19189453125
712,-4432.455078125
713,-4443.0478515625
714,-4473.423828125
715,-4527.22314453125
716,-4515.13427734375
717,-4537.2001953125
718,-4558.00927734375
719,-4599.2744140625
720,-4629.36181640625
721,-4621.27294921875
722,-4648.64892578125
723,-4682.6103515625
724,-4683.2021484375
725,-4712.9658203125
726,-4694.7431640625
727,-4697.2177734375
728,-4755.0009765625
729,-4807.03564453125
730,-4805.23828125
731,-4732.8955078125
732,-4676.78857421875
733,-4900.87109375
734,-4755.59521484375
735,-4721.22509765625
736,-4868.2412109375
737,-4799.68505859375
738,-4609.74609375
739,-4934.6552734375
740,-4620.1806640625
741,-4788.0712890625
742,-4910.67041015625
743,-4785.39990234375
744,-5083.11328125
745,-4913.03466796875
746,-5087.359375
747,-5018.48828125
748,-5141.810546875
749,-5098.626953125
750,-5237.69287109375
751,-5163.935546875
752,-5317.5654296875
753,-5248.904296875
754,-5357.326171875
755,-5318.8955078125
756,-5376.99755859375
757,-5356.3642578125
758,-5444.4912109375
759,-5446.7666015625
760,-5486.427734375
761,-5468.59423828125
762,-5558.2158203125
763,-5562.7333984375
764,-5620.72021484375
765,-5618.8544921875
766,-5678.0048828125
767,-5636.8251953125
768,-5720.6572265625
769,-5706.2998046875
770,-5748.63330078125
771,-5761.8896484375
772,-5772.154296875
773,-5846.615234375
774,-5843.6279296875
775,-5888.8173828125
776,-5903.580078125
777,-5908.046875
778,-5927.4638671875
779,-5975.1015625
780,-5991.908203125
781,-6007.12646484375
782,-6060.2724609375
783,-6052.6767578125
784,-6101.1357421875
785,-6099.7392578125
786,-6156.4990234375
787,-6131.41552734375
788,-6215.9560546875
789,-6218.51171875
790,-6263.53369140625
791,-6275.466796875
792,-6310.39892578125
793,-6306.0732421875
794,-6317.4697265625
795,-6358.36669921875
796,-6374.8125
797,-6439.0087890625
798,-6446.88720703125
799,-6444.1162109375
800,-6426.94482421875
801,-6480.8388671875
802,-6514.1826171875
803,-6492.1298828125
804,-6544.35302734375
805,-6576.5888671875
806,-6570.2646484375
807,-6626.283203125
808,-6671.28076171875
809,-6664.701171875
810,-6723.2060546875
811,-6730.05419921875
812,-6729.4580078125
813,-6757.7509765625
814,-6812.0693359375
815,-6765.76708984375
816,-6805.1201171875
817,-6833.326171875
818,-6798.83349609375
819,-6852.1328125
820,-6907.68798828125
821,-6835.07080078125
822,-6802.271484375
823,-6948.408203125
824,-6826.5830078125
825,-6981.4951171875
826,-6981.98486328125
827,-7050.1748046875
828,-7074.9150390625
829,-7061.08203125
830,-7162.8955078125
831,-6947.72265625
832,-7187.93408203125
833,-7083.8291015625
834,-7280.5458984375
835,-7148.55908203125
836,-7278.06298828125
837,-7285.42041015625
838,-7329.0859375
839,-7341.966796875
840,-7395.9287109375
841,-7450.0966796875
842,-7432.6064453125
843,-7496.669921875
844,-7429.138671875
845,-7505.70556640625
846,-7578.068359375
847,-7498.18115234375
848,-7554.44140625
849,-7526.0810546875
850,-7607.64794921875
851,-7663.1708984375
852,-7683.01708984375
853,-7718.93359375
854,-7659.3984375
855,-7764.7373046875
856,-7727.0146484375
857,-7855.36083984375
858,-7808.8291015625
859,-7843.77490234375
860,-7904.31201171875
861,-7929.6435546875
862,-7918.28125
863,-7890.46630859375
864,-7970.072265625
865,-8026.357421875
866,-7900.2587890625
867,-8018.9638671875
868,-7925.81201171875
869,-8108.6142578125
870,-8097.8603515625
871,-8132.31298828125
872,-8132.9345703125
873,-8217.697265625
874,-8191.0595703125
875,-8249.9384765625
876,-8240.130859375
877,-8254.923828125
878,-8210.869140625
879,-8288.990234375
880,-8236.07421875
881,-8344.283203125
882,-8308.68359375
883,-8273.34375
884,-8398.09765625
885,-8309.5
886,-8323.43359375
887,-8484.388671875
888,-8463.5986328125
889,-8492.8369140625
890,-8461.86328125
891,-8608.4765625
892,-8386.9697265625
893,-8514.8486328125
894,-8639.0546875
895,-8393.732421875
896,-8376.2294921875
897,-8377.5634765625
898,-8525.2451171875
899,-8271.716796875
900,-8542.0107421875
901,-8682.0869140625
902,-8556.1298828125
903,-8649.7109375
904,-8676.279296875
905,-8762.63671875
906,-8825.392578125
907,-8845.462890625
908,-8818.77734375
909,-8844.00390625
910,-8899.033203125
911,-9034.6201171875
912,-8932.1875
913,-9014.6650390625
914,-8997.7822265625
915,-9042.5595703125
916,-9018.25390625
917,-9041.6767578125
918,-9075.015625
919,-9121.9365234375
920,-9096.0537109375
921,-9153.0625
922,-9147.7060546875
923,-9198.9541015625
924,-9205.7021484375
925,-9284.515625
926,-9268.470703125
927,-9290.1796875
928,-9333.158203125
929,-9323.228515625
930,-9416.3984375
931,-9239.173828125
932,-9383.8837890625
933,-9328.259765625
934,-9439.056640625
935,-9424.5498046875
936,-9454.48046875
937,-9489.07421875
938,-9517.55859375
939,-9543.912109375
940,-9557.81640625
941,-9589.73046875
942,-9608.01953125
943,-9638.57421875
944,-9642.1962890625
945,-9653.884765625
946,-9672.640625
947,-9672.58984375
948,-9773.3515625
949,-9793.216796875
950,-9736.318359375
951,-9832.634765625
952,-9758.4091796875
953,-9819.5703125
954,-9805.35546875
955,-9886.3369140625
956,-9745.8642578125
957,-9858.30859375
958,-9897.705078125
959,-9906.8125
960,-9771.390625
961,-9935.08984375
962,-9961.333984375
963,-9788.751953125
964,-9864.931640625
965,-9972.2568359375
966,-9996.4150390625
967,-9926.341796875
968,-10109.0234375
969,-10053.779296875
970,-10057.298828125
971,-10114.3125
972,-10070.14453125
973,-10198.201171875
974,-10157.3232421875
975,-10176.076171875
976,-10235.560546875
977,-10271.8564453125
978,-10186.8994140625
979,-10251.5107421875
980,-10246.6396484375
981,-10241.1748046875
982,-10175.8515625
983,-10366.22265625
984,-10249.935546875
985,-10261.994140625
986,-10337.44921875
987,-10418.857421875
988,-10321.1669921875
989,-10340.068359375
990,-10393.0517578125
991,-10454.58203125
992,-10543.9111328125
993,-10430.275390625
994,-10526.9423828125
995,-10546.6904296875
996,-10578.0205078125
997,-10578.5029296875
998,-10583.6279296875
999,-10508.9404296875
1000,-10522.71875
1001,-10688.3330078125
1002,-10512.3515625
1003,-10301.849609375
1004,-10721.986328125
1005,-10681.34765625
1006,-10640.1982421875
1007,-10766.4580078125
1008,-10706.7890625
1009,-10406.6240234375
1010,-10809.189453125
1011,-10724.05859375
1012,-10741.0712890625
1013,-10812.4990234375
1014,-10626.4345703125
1015,-10799.029296875
1016,-10876.484375
1017,-10619.1201171875
1018,-10861.8232421875
1019,-10917.56640625
1020,-10736.990234375
1021,-10914.962890625
1022,-11001.947265625
1023,-10811.44140625
1024,-11096.2890625
1025,-10867.37109375
1026,-10991.0009765625
1027,-11016.3291015625
1028,-10894.4443359375
1029,-11079.326171875
1030,-10931.306640625
1031,-11146.12109375
1032,-11084.96484375
1033,-11095.6142578125
1034,-10960.1669921875
1035,-11079.00390625
1036,-11056.89453125
1037,-11134.2880859375
1038,-11137.853515625
1039,-11162.3818359375
1040,-11170.685546875
1041,-10718.3515625
1042,-11261.939453125
1043,-11275.861328125
1044,-11149.6572265625
1045,-11270.66796875
1046,-11399.25
1047,-11371.20703125
1048,-11317.798828125
1049,-11404.765625
1050,-11331.701171875
1051,-11344.666015625
1052,-11473.890625
1053,-11352.306640625
1054,-11404.8212890625
1055,-11457.2001953125
1056,-11461.162109375
1057,-11423.064453125
1058,-11389.541015625
1059,-11290.548828125
1060,-11446.1181640625
1061,-11354.98046875
1062,-11243.9765625
1063,-11389.486328125
1064,-11379.1376953125
1065,-11406.7734375
1066,-11569.509765625
1067,-11416.091796875
1068,-11109.08984375
1069,-11459.302734375
1070,-11595.818359375
1071,-11484.919921875
1072,-11437.2548828125
1073,-11707.189453125
1074,-11545.453125
1075,-11661.560546875
1076,-11690.201171875
1077,-11734.4130859375
1078,-11734.263671875
1079,-11636.3310546875
1080,-11710.392578125
1081,-11757.373046875
1082,-11797.296875
1083,-11768.9921875
1084,-11720.49609375
1085,-11785.123046875
1086,-11862.33984375
1087,-11849.287109375
1088,-11803.3125
1089,-11885.052734375
1090,-11853.787109375
1091,-11908.7099609375
1092,-11841.986328125
1093,-11843.4013671875
1094,-11907.310546875
1095,-11916.005859375
1096,-11932.677734375
1097,-11765.453125
1098,-11712.685546875
1099,-11946.314453125
1100,-11987.7958984375
1101,-11766.97265625
1102,-11975.7314453125
1103,-12009.03125
1104,-12079.93359375
1105,-12038.830078125
1106,-12055.6357421875
1107,-12030.791015625
1108,-12005.39453125
1109,-11980.119140625
1110,-12144.568359375
1111,-11890.0625
1112,-12080.724609375
1113,-12084.3662109375
1114,-12074.9921875
1115,-12131.5400390625
1116,-12022.5537109375
1117,-11902.306640625
1118,-11968.1884765625
1119,-12189.19140625
1120,-12102.8837890625
1121,-12043.1572265625
1122,-12091.4384765625
1123,-12101.916015625
1124,-12222.099609375
1125,-12207.4609375
1126,-12160.6884765625
1127,-12154.703125
1128,-12251.541015625
1129,-12210.3291015625
1130,-11931.4169921875
1131,-12206.6630859375
1132,-12243.796875
1133,-12072.44140625
1134,-12292.91015625
1135,-12288.416015625
1136,-12167.3525390625
1137,-12332.458984375
1138,-12317.173828125
1139,-11889.6025390625
1140,-12399.7431640625
1141,-11267.54296875
1142,-12308.09765625
1143,-12452.62890625
1144,-12226.537109375
1145,-12369.1337890625
1146,-12394.439453125
1147,-12286.9091796875
1148,-12489.4375
1149,-12504.740234375
1150,-12591.5185546875
1151,-12531.9130859375
1152,-12447.66796875
1153,-12504.53515625
1154,-12596.505859375
1155,-12616.640625
1156,-12570.115234375
1157,-12351.26171875
1158,-12409.845703125
1159,-12395.17578125
1160,-12525.763671875
1161,-12393.376953125
1162,-12531.6484375
1163,-12576.5595703125
1164,-12601.349609375
1165,-12592.4990234375
1166,-12588.2021484375
1167,-12637.736328125
1168,-12719.9443359375
1169,-12551.40234375
1170,-12683.802734375
1171,-12652.130859375
1172,-12618.9189453125
1173,-12710.8720703125
1174,-12619.23046875
1175,-12572.171875
1176,-12726.53515625
1177,-12693.435546875
1178,-12682.646484375
1179,-12729.974609375
1180,-12708.48046875
1181,-12697.392578125
1182,-12517.087890625
1183,-12802.5322265625
1184,-12944.6044921875
1185,-12843.783203125
1186,-12768.5625
1187,-12836.12890625
1188,-12916.744140625
1189,-12858.826171875
1190,-12892.841796875
1191,-12906.025390625
1192,-12788.20703125
1193,-12822.2197265625
1194,-12840.892578125
1195,-12685.7333984375
1196,-12808.619140625
1197,-12678.228515625
1198,-12742.5703125
1199,-12795.9111328125
1200,-12607.7802734375
1201,-12721.595703125
1202,-12884.9052734375
1203,-12733.142578125
1204,-12766.77734375
1205,-12811.16015625
1206,-12843.150390625
1207,-12934.3486328125
1208,-13054.259765625
1209,-12938.255859375
1210,-12894.65234375
1211,-12853.9375
1212,-12961.587890625
1213,-12885.525390625
1214,-12968.4765625
1215,-12880.703125
1216,-12950.181640625
1217,-13074.3935546875
1218,-12807.6904296875
1219,-12496.23046875
1220,-12941.7470703125
1221,-12999.470703125
1222,-12697.7568359375
1223,-13002.111328125
1224,-12865.6201171875
1225,-12877.552734375
1226,-13053.97265625
1227,-12817.2392578125
1228,-13105.3828125
1229,-13085.48828125
1230,-12750.31640625
1231,-13093.1865234375
1232,-12971.646484375
1233,-12820.8857421875
1234,-13105.33203125
1235,-13102.083984375
1236,-13032.630859375
1237,-13057.8203125
1238,-13199.4501953125
1239,-13070.0771484375
1240,-13114.90234375
1241,-13171.6884765625
1242,-13006.8896484375
1243,-13170.9580078125
1244,-13098.412109375
1245,-13232.06640625
1246,-13213.6953125
1247,-13125.130859375
1248,-13138.951171875
1249,-13189.2138671875
1250,-13161.287109375
1251,-12908.35546875
1252,-13082.01953125
1253,-13222.46484375
1254,-12995.134765625
1255,-13191.578125
1256,-13016.0751953125
1257,-13059.919921875
1258,-12993.580078125
1259,-13174.9208984375
1260,-13237.900390625
1261,-13232.59375
1262,-13185.36328125
1263,-13441.283203125
1264,-13381.873046875
1265,-13312.3173828125
1266,-13358.15234375
1267,-13013.232421875
1268,-13091.248046875
1269,-13415.40625
1270,-13072.31640625
1271,-13313.85546875
1272,-12950.4267578125
1273,-12781.396484375
1274,-13252.3349609375
1275,-12717.5244140625
1276,-13143.7109375
1277,-13242.736328125
1278,-13008.904296875
1279,-13421.3330078125
1280,-13137.3955078125
1281,-13286.7431640625
1282,-13247.6787109375
1283,-13227.1875
1284,-13381.767578125
1285,-13256.8466796875
1286,-13408.9111328125
1287,-13194.306640625
1288,-13362.755859375
1289,-13330.20703125
1290,-13394.080078125
1291,-12976.615234375
1292,-13281.796875
1293,-13176.6748046875
1294,-13295.2734375
1295,-13043.77734375
