Iteration,Loss
469,-1120.004150390625
470,-1126.546875
471,-1127.9420166015625
472,-1141.19384765625
473,-1191.0555419921875
474,-1173.7587890625
475,-1197.7279052734375
476,-1172.22802734375
477,-1179.341796875
478,-1223.2000732421875
479,-1219.587646484375
480,-1227.24755859375
481,-1218.939697265625
482,-1220.2431640625
483,-1237.376953125
484,-1220.9144287109375
485,-1241.47607421875
486,-1281.06298828125
487,-1269.390625
488,-1271.0128173828125
489,-1252.07470703125
490,-1294.931884765625
491,-1293.30322265625
492,-1287.268310546875
493,-1308.99853515625
494,-1280.10693359375
495,-1309.404052734375
496,-1293.6044921875
497,-1338.828857421875
498,-1366.5125732421875
499,-1388.6923828125
500,-1413.3800048828125
501,-1364.14892578125
502,-1418.034423828125
503,-1410.87060546875
504,-1427.557373046875
505,-1430.794921875
506,-1463.908935546875
507,-1467.60791015625
508,-1450.5986328125
509,-1489.034912109375
510,-1471.86669921875
511,-1485.5460205078125
512,-1495.240966796875
513,-1481.57763671875
514,-1493.15966796875
515,-1464.200439453125
516,-1530.576416015625
517,-1523.14599609375
518,-1496.653564453125
519,-1570.266845703125
520,-1594.41357421875
521,-1593.0147705078125
522,-1616.53662109375
523,-1546.5625
524,-1578.851806640625
525,-1597.823486328125
526,-1587.2109375
527,-1613.0352783203125
528,-1648.5692138671875
529,-1646.009765625
530,-1645.517333984375
531,-1687.3544921875
532,-1666.409912109375
533,-1676.9248046875
534,-1711.9803466796875
535,-1663.34619140625
536,-1623.88671875
537,-1759.7410888671875
538,-1774.18798828125
539,-1771.36474609375
540,-1769.6617431640625
541,-1739.920654296875
542,-1800.0526123046875
543,-1821.2821044921875
544,-1782.236572265625
545,-1696.408935546875
546,-1824.760986328125
547,-1878.895263671875
548,-1775.86572265625
549,-1881.262451171875
550,-1784.62353515625
551,-1678.431884765625
552,-1943.8074951171875
553,-1742.234619140625
554,-1816.43896484375
555,-1919.912353515625
556,-1859.1619873046875
557,-1984.320068359375
558,-1927.4239501953125
559,-1907.659912109375
560,-2006.74169921875
561,-1994.22509765625
562,-2030.087158203125
563,-2071.012451171875
564,-2007.46875
565,-2073.04248046875
566,-2100.704345703125
567,-2096.1318359375
568,-2092.207763671875
569,-2143.32421875
570,-2127.99658203125
571,-2113.33154296875
572,-2176.7705078125
573,-2173.17041015625
574,-2181.109375
575,-2187.83251953125
576,-2196.9560546875
577,-2274.0615234375
578,-2247.11328125
579,-2278.248779296875
580,-2302.78515625
581,-2280.17236328125
582,-2336.98046875
583,-2333.65185546875
584,-2358.641357421875
585,-2312.065185546875
586,-2353.55859375
587,-2360.675048828125
588,-2367.370849609375
589,-2414.828125
590,-2345.177001953125
591,-2385.1279296875
592,-2380.781982421875
593,-2465.28662109375
594,-2429.944091796875
595,-2442.6591796875
596,-2497.6103515625
597,-2501.58251953125
598,-2534.84912109375
599,-2506.509521484375
600,-2536.44775390625
601,-2562.849853515625
602,-2581.873046875
603,-2530.70556640625
604,-2637.47998046875
605,-2617.253662109375
606,-2641.387451171875
607,-2688.208984375
608,-2702.77099609375
609,-2720.82958984375
610,-2744.26708984375
611,-2763.13720703125
612,-2732.843994140625
613,-2764.52197265625
614,-2748.40771484375
615,-2812.297607421875
616,-2815.003662109375
617,-2803.6123046875
618,-2870.7294921875
619,-2889.7265625
620,-2859.913818359375
621,-2893.905517578125
622,-2939.0458984375
623,-2927.60009765625
624,-2965.095947265625
625,-2962.125732421875
626,-2926.563232421875
627,-3000.3330078125
628,-2993.0498046875
629,-2927.5341796875
630,-3059.693115234375
631,-3023.30615234375
632,-3029.53173828125
633,-3011.68115234375
634,-3087.61376953125
635,-3099.5322265625
636,-3046.3515625
637,-3174.9033203125
638,-3195.95458984375
639,-2954.55908203125
640,-2915.6787109375
641,-3197.13916015625
642,-3127.0986328125
643,-3139.89208984375
644,-3228.4443359375
645,-3000.53564453125
646,-3054.158203125
647,-3224.0615234375
648,-3149.009521484375
649,-3265.427978515625
650,-3298.364990234375
651,-3316.3291015625
652,-3317.503662109375
653,-3240.0244140625
654,-3323.54052734375
655,-3263.121826171875
656,-3314.49853515625
657,-3392.76513671875
658,-3438.2978515625
659,-3433.17138671875
660,-3432.0556640625
661,-3468.6259765625
662,-3498.544921875
663,-3490.81640625
664,-3601.242431640625
665,-3528.295166015625
666,-3622.35302734375
667,-3599.36474609375
668,-3587.82275390625
669,-3721.689453125
670,-3580.2705078125
671,-3696.3447265625
672,-3684.037353515625
673,-3759.30078125
674,-3747.941162109375
675,-3847.89013671875
676,-3835.645751953125
677,-3860.9072265625
678,-3891.505859375
679,-3934.2236328125
680,-3930.88232421875
681,-3995.315185546875
682,-3989.914306640625
683,-4085.20556640625
684,-4028.0361328125
685,-4094.852294921875
686,-4081.517578125
687,-4087.7841796875
688,-4102.30810546875
689,-4151.38671875
690,-4150.3505859375
691,-4219.70556640625
692,-4186.552734375
693,-4269.1708984375
694,-4260.85302734375
695,-4346.41015625
696,-4304.79052734375
697,-4338.06494140625
698,-4376.4677734375
699,-4399.412109375
700,-4415.341796875
701,-4423.44140625
702,-4454.5283203125
703,-4485.8583984375
704,-4478.5673828125
705,-4494.990234375
706,-4540.98095703125
707,-4560.1904296875
708,-4579.02490234375
709,-4632.2421875
710,-4641.7294921875
711,-4641.38916015625
712,-4668.1162109375
713,-4671.0986328125
714,-4748.74609375
715,-4774.7802734375
716,-4793.8046875
717,-4760.5244140625
718,-4850.8505859375
719,-4805.2763671875
720,-4805.31689453125
721,-4933.3974609375
722,-4909.3896484375
723,-4888.857421875
724,-4887.8125
725,-4985.1923828125
726,-4981.52392578125
727,-5049.14306640625
728,-5043.064453125
729,-5082.0380859375
730,-5081.3671875
731,-5130.52880859375
732,-5158.7978515625
733,-5144.64794921875
734,-5203.703125
735,-5187.845703125
736,-5257.7939453125
737,-5278.95166015625
738,-5260.330078125
739,-5353.255859375
740,-5285.78515625
741,-5392.92578125
742,-5335.5810546875
743,-5371.61376953125
744,-5441.09765625
745,-5457.88623046875
746,-5452.6376953125
747,-5445.37841796875
748,-5440.07275390625
749,-5331.36767578125
750,-5523.4736328125
751,-5519.419921875
752,-5451.8037109375
753,-5520.05078125
754,-5648.0078125
755,-5736.6591796875
756,-5704.041015625
757,-5711.87548828125
758,-5739.2294921875
759,-5817.8037109375
760,-5814.90283203125
761,-5827.22705078125
762,-5846.9462890625
763,-5934.1376953125
764,-5764.1103515625
765,-5645.24609375
766,-5949.517578125
767,-5633.439453125
768,-5444.232421875
769,-5919.033203125
770,-5322.978515625
771,-5745.3173828125
772,-5820.1025390625
773,-5982.314453125
774,-5985.60888671875
775,-6036.80517578125
776,-5958.1669921875
777,-6120.5556640625
778,-6038.8125
779,-6184.79052734375
780,-6181.6328125
781,-6332.9228515625
782,-6128.4541015625
783,-6397.66357421875
784,-6294.77392578125
785,-6325.76611328125
786,-6485.9169921875
787,-6324.55419921875
788,-6549.5830078125
789,-6456.572265625
790,-6538.62255859375
791,-6570.48486328125
792,-6666.93310546875
793,-6685.0966796875
794,-6653.6083984375
795,-6726.84375
796,-6761.79931640625
797,-6713.8876953125
798,-6820.9599609375
799,-6778.48583984375
800,-6851.04296875
801,-6882.736328125
802,-6849.3017578125
803,-6954.513671875
804,-6932.54296875
805,-6969.9482421875
806,-6972.97607421875
807,-7032.6591796875
808,-7056.89501953125
809,-7049.3369140625
810,-7115.0048828125
811,-7132.5693359375
812,-7097.544921875
813,-7208.13818359375
814,-7216.95654296875
815,-7229.841796875
816,-7230.8076171875
817,-7292.369140625
818,-7296.703125
819,-7302.806640625
820,-7372.849609375
821,-7336.9462890625
822,-7458.4072265625
823,-7432.42578125
824,-7514.94677734375
825,-7502.9365234375
826,-7512.25634765625
827,-7539.978515625
828,-7601.853515625
829,-7662.39990234375
830,-7663.03076171875
831,-7649.96435546875
832,-7696.68212890625
833,-7540.103515625
834,-7676.078125
835,-7749.73291015625
836,-7747.76025390625
837,-7721.8955078125
838,-7757.1494140625
839,-7766.82421875
840,-7873.5693359375
841,-7911.44140625
842,-7865.2109375
843,-7843.72412109375
844,-7862.02197265625
845,-8084.37890625
846,-7993.86572265625
847,-8058.5419921875
848,-8039.26123046875
849,-7948.1455078125
850,-8164.6220703125
851,-8198.064453125
852,-8180.1337890625
853,-7911.1787109375
854,-8284.451171875
855,-8180.22265625
856,-8170.68505859375
857,-8379.927734375
858,-8276.728515625
859,-8317.6328125
860,-8394.7548828125
861,-8475.603515625
862,-8399.1875
863,-8514.162109375
864,-8470.7939453125
865,-8552.380859375
866,-8453.4091796875
867,-8584.654296875
868,-8464.044921875
869,-8656.390625
870,-8575.06640625
871,-8583.77734375
872,-8679.119140625
873,-8680.13671875
874,-8753.314453125
875,-8737.73046875
876,-8748.080078125
877,-8732.986328125
878,-8729.5966796875
879,-8827.626953125
880,-8895.7158203125
881,-8751.2109375
882,-8961.80859375
883,-8842.375
884,-8971.7568359375
885,-8899.6484375
886,-8940.0546875
887,-9026.9765625
888,-9116.3095703125
889,-9101.056640625
890,-9058.39453125
891,-9251.400390625
892,-9036.9111328125
893,-9199.880859375
894,-9205.814453125
895,-9159.8984375
896,-9269.1982421875
897,-9242.583984375
898,-9259.564453125
899,-9180.705078125
900,-9415.2587890625
901,-9195.81640625
902,-9306.62890625
903,-9116.205078125
904,-9428.3955078125
905,-9341.767578125
906,-9384.5830078125
907,-9494.8671875
908,-9358.67578125
909,-9549.587890625
910,-9559.90625
911,-9648.43359375
912,-9642.509765625
913,-9685.6005859375
914,-9623.490234375
915,-9721.0771484375
916,-9735.05859375
917,-9759.80859375
918,-9774.0751953125
919,-9686.548828125
920,-9771.79296875
921,-9741.54296875
922,-9792.5771484375
923,-9844.9775390625
924,-9672.3798828125
925,-9737.6787109375
926,-9942.79296875
927,-9826.341796875
928,-9910.326171875
929,-9958.3671875
930,-9924.68359375
931,-9980.06640625
932,-9930.2109375
933,-10036.1083984375
934,-10075.9423828125
935,-10119.962890625
936,-10148.4951171875
937,-10124.4130859375
938,-10226.70703125
939,-10135.53125
940,-10224.353515625
941,-10222.7998046875
942,-10286.8291015625
943,-10278.978515625
944,-10380.001953125
945,-10303.388671875
946,-10398.888671875
947,-10326.009765625
948,-10469.373046875
949,-10414.6806640625
950,-10459.6181640625
951,-10481.564453125
952,-10521.6796875
953,-10503.810546875
954,-10519.177734375
955,-10556.6396484375
956,-10531.58984375
957,-10597.26953125
958,-10564.0107421875
959,-10493.1025390625
960,-10604.8515625
961,-10705.130859375
962,-10670.6943359375
963,-10616.439453125
964,-10839.947265625
965,-10744.591796875
966,-10789.130859375
967,-10774.3984375
968,-10827.48828125
969,-10809.5166015625
970,-10755.990234375
971,-10789.5234375
972,-10768.216796875
973,-10888.658203125
974,-10792.990234375
975,-10908.72265625
976,-10872.16015625
977,-11025.974609375
978,-10927.8212890625
979,-10871.177734375
980,-11017.548828125
981,-10930.498046875
982,-10843.2548828125
983,-11097.8759765625
984,-11050.302734375
985,-11057.9296875
986,-11091.9052734375
987,-11111.88671875
988,-11165.904296875
989,-11047.912109375
990,-11194.328125
991,-11112.935546875
992,-11108.783203125
993,-11197.06640625
994,-10871.9609375
995,-11251.833984375
996,-10972.84765625
997,-10909.06640625
998,-11297.7421875
999,-11151.693359375
1000,-11295.220703125
1001,-11136.701171875
1002,-11330.095703125
1003,-11191.986328125
1004,-11323.890625
1005,-11397.783203125
1006,-11400.83203125
1007,-11405.6875
1008,-11405.796875
1009,-11343.5126953125
1010,-11340.9248046875
1011,-11462.3701171875
1012,-11463.056640625
1013,-11487.3349609375
1014,-11608.2001953125
1015,-11558.6767578125
1016,-11607.0478515625
1017,-11595.560546875
1018,-11681.345703125
1019,-11636.4375
1020,-11617.9501953125
1021,-11704.919921875
1022,-11687.166015625
1023,-11622.009765625
1024,-11768.005859375
1025,-11711.634765625
1026,-11619.978515625
1027,-11676.3828125
1028,-11715.5205078125
1029,-11626.00390625
1030,-11756.6572265625
1031,-11857.14453125
1032,-11740.08984375
1033,-11844.228515625
1034,-11834.369140625
1035,-11853.166015625
1036,-11763.900390625
1037,-11921.6787109375
1038,-11911.015625
1039,-11933.662109375
1040,-11943.9873046875
1041,-11932.234375
1042,-11940.009765625
1043,-11955.9765625
1044,-11980.09765625
1045,-11985.03515625
1046,-11944.28125
1047,-12096.7431640625
1048,-11924.849609375
1049,-12074.7763671875
1050,-12043.6533203125
1051,-11917.626953125
1052,-12193.435546875
1053,-12046.51171875
1054,-12073.5625
1055,-12182.9921875
1056,-12056.107421875
1057,-12107.439453125
1058,-12209.572265625
1059,-12096.9287109375
1060,-12190.4609375
1061,-12168.380859375
1062,-12061.3408203125
1063,-12135.0517578125
1064,-12077.466796875
1065,-12192.7314453125
1066,-12142.849609375
1067,-11853.2421875
1068,-12111.0361328125
1069,-12030.1630859375
1070,-11865.1083984375
1071,-12178.8037109375
1072,-12103.716796875
1073,-12044.33203125
1074,-12394.0029296875
1075,-12107.42578125
1076,-12362.990234375
1077,-12070.123046875
1078,-12302.5478515625
1079,-12251.365234375
1080,-12177.146484375
1081,-12343.0263671875
1082,-12170.6953125
1083,-12400.421875
1084,-11928.2890625
1085,-12355.427734375
1086,-12286.48828125
1087,-12319.5703125
1088,-12386.435546875
1089,-12360.267578125
1090,-12453.396484375
1091,-12462.3974609375
1092,-12446.109375
1093,-12531.041015625
1094,-12516.482421875
1095,-12464.275390625
1096,-12425.58984375
1097,-12543.783203125
1098,-12523.03515625
1099,-12528.57421875
1100,-12671.759765625
1101,-12542.427734375
1102,-12674.4931640625
1103,-12619.625
1104,-12454.0810546875
1105,-12622.505859375
1106,-12533.634765625
1107,-12647.46484375
1108,-12574.373046875
1109,-12752.98046875
1110,-12690.9365234375
1111,-12640.779296875
1112,-12719.09375
1113,-12830.34765625
1114,-12771.140625
1115,-12757.6259765625
1116,-12678.939453125
1117,-12739.228515625
1118,-12633.982421875
1119,-12536.328125
1120,-12751.396484375
1121,-12475.35546875
1122,-12564.453125
1123,-12614.51953125
1124,-12458.41796875
1125,-12733.974609375
1126,-12514.9208984375
1127,-12626.697265625
1128,-12791.478515625
1129,-12765.9052734375
1130,-12590.55859375
1131,-12856.626953125
1132,-12719.4423828125
1133,-12793.7021484375
1134,-12878.0234375
1135,-12752.185546875
1136,-12878.546875
1137,-12711.822265625
1138,-12765.78515625
1139,-12782.291015625
1140,-12632.025390625
1141,-12803.16796875
1142,-12887.8251953125
1143,-12858.2236328125
1144,-12940.169921875
1145,-12633.8193359375
1146,-12854.708984375
1147,-12930.130859375
1148,-12860.474609375
1149,-12817.32421875
1150,-12910.5087890625
1151,-12913.72265625
1152,-12825.6484375
1153,-12978.0546875
1154,-12957.5634765625
1155,-12945.2607421875
1156,-12765.9970703125
1157,-12994.4990234375
1158,-12803.3505859375
1159,-12653.923828125
1160,-13008.416015625
1161,-12879.8671875
1162,-12983.662109375
1163,-13093.96484375
1164,-13078.71875
1165,-13032.27734375
1166,-13032.103515625
1167,-13082.34765625
1168,-13140.78125
1169,-13121.6328125
1170,-13114.1435546875
1171,-13043.828125
1172,-13144.2646484375
1173,-12983.2822265625
1174,-13116.0205078125
1175,-13127.6396484375
1176,-13136.322265625
1177,-13123.67578125
1178,-13105.5615234375
1179,-13151.189453125
1180,-13097.5498046875
1181,-13135.09375
1182,-13099.421875
1183,-13218.81640625
1184,-13306.072265625
1185,-13245.564453125
1186,-13083.04296875
1187,-13305.9013671875
1188,-13251.5546875
1189,-13251.4931640625
1190,-13331.392578125
1191,-13164.4296875
1192,-13248.666015625
1193,-13204.6474609375
1194,-13181.205078125
1195,-13195.982421875
1196,-13094.6015625
1197,-13088.947265625
1198,-13109.669921875
1199,-13150.6767578125
1200,-13226.7109375
1201,-13157.31640625
1202,-13201.22265625
1203,-13281.7109375
1204,-13173.927734375
1205,-13186.498046875
1206,-13184.068359375
1207,-13298.0302734375
1208,-13202.3681640625
1209,-13213.10546875
1210,-13241.294921875
1211,-13290.583984375
1212,-13285.38671875
1213,-13171.3701171875
1214,-13349.845703125
1215,-13295.396484375
1216,-13295.94921875
1217,-13357.2158203125
1218,-13123.271484375
1219,-13172.681640625
1220,-13321.4326171875
1221,-13202.3212890625
1222,-13190.107421875
1223,-13179.875
1224,-13149.7802734375
1225,-13117.5439453125
1226,-13006.8095703125
1227,-13247.158203125
1228,-13142.1220703125
1229,-13130.66015625
1230,-13345.724609375
1231,-13169.375
1232,-13273.189453125
1233,-13043.826171875
1234,-13384.58203125
1235,-12956.5146484375
1236,-13096.7646484375
1237,-13162.7275390625
1238,-13076.5478515625
1239,-13342.841796875
1240,-13083.111328125
1241,-13391.494140625
1242,-13140.669921875
1243,-13480.1484375
1244,-13279.0791015625
1245,-13407.5712890625
1246,-13290.05078125
1247,-13417.5771484375
1248,-13181.734375
1249,-13421.583984375
1250,-13049.2841796875
1251,-12980.7421875
1252,-13341.802734375
1253,-13308.55078125
1254,-13312.306640625
1255,-13466.697265625
1256,-13241.49609375
1257,-13453.9921875
1258,-13149.1240234375
1259,-13338.794921875
1260,-13443.029296875
1261,-13447.318359375
1262,-13525.6943359375
1263,-13505.97265625
1264,-13513.4453125
1265,-13426.546875
1266,-13233.7431640625
1267,-13481.3359375
1268,-13354.3828125
1269,-13420.8408203125
1270,-13316.3369140625
1271,-13473.0029296875
1272,-13532.775390625
1273,-13413.6279296875
1274,-13316.2998046875
1275,-13414.8427734375
1276,-13492.90234375
1277,-13496.501953125
1278,-13483.734375
1279,-13490.1796875
1280,-13510.0771484375
1281,-13462.328125
1282,-13408.0166015625
1283,-13533.40625
1284,-13404.470703125
1285,-13562.28515625
1286,-13396.892578125
1287,-13481.70703125
1288,-13419.998046875
1289,-13502.7900390625
1290,-13338.6630859375
1291,-13144.611328125
1292,-13362.73828125
1293,-13148.123046875
1294,-13431.73046875
1295,-13222.40625
1296,-13360.376953125
1297,-13254.880859375
