Iteration,Loss
950,-11046.794921875
951,-11095.2421875
952,-11122.2578125
953,-11054.423828125
954,-11136.83203125
955,-11125.431640625
956,-11042.06640625
957,-11150.646484375
958,-11124.154296875
959,-11141.65234375
960,-11229.578125
961,-11279.748046875
962,-11252.9453125
963,-11241.98828125
964,-11316.779296875
965,-11331.4375
966,-11401.8076171875
967,-11385.392578125
968,-11407.7470703125
969,-11374.84375
970,-11415.37109375
971,-11426.177734375
972,-11353.3828125
973,-11517.517578125
974,-11516.005859375
975,-11491.69921875
976,-11535.8154296875
977,-11563.955078125
978,-11521.447265625
979,-11577.427734375
980,-11479.802734375
981,-11583.634765625
982,-11614.865234375
983,-11670.763671875
984,-11694.865234375
985,-11751.3955078125
986,-11687.587890625
987,-11773.4619140625
988,-11875.859375
989,-11816.6171875
990,-11883.30859375
991,-11777.896484375
992,-11823.5439453125
993,-11808.486328125
994,-11827.845703125
995,-11695.697265625
996,-11858.50390625
997,-11731.1875
998,-11423.44140625
999,-11588.130859375
1000,-11875.99609375
1001,-11718.724609375
1002,-11741.740234375
1003,-11921.60546875
1004,-11897.708984375
1005,-11984.595703125
1006,-11976.4775390625
1007,-11823.916015625
1008,-12052.8203125
1009,-11812.8125
1010,-11903.9736328125
1011,-12138.654296875
1012,-12103.5107421875
1013,-12140.1884765625
1014,-12247.419921875
1015,-12257.525390625
1016,-12207.6982421875
1017,-12267.3076171875
1018,-12334.861328125
1019,-12268.669921875
1020,-12216.7548828125
1021,-12318.76171875
1022,-12312.7900390625
1023,-12176.349609375
1024,-12358.25390625
1025,-12356.4755859375
1026,-12301.5859375
1027,-12337.3095703125
1028,-12396.953125
1029,-12373.443359375
1030,-12294.0302734375
1031,-12331.802734375
1032,-12435.61328125
1033,-12336.30859375
1034,-12136.275390625
1035,-12274.5830078125
1036,-12411.6630859375
1037,-12437.2509765625
1038,-12310.4345703125
1039,-12436.4677734375
1040,-12541.4599609375
1041,-12438.796875
1042,-12463.880859375
1043,-12512.984375
1044,-12478.0
1045,-12495.857421875
1046,-12681.1396484375
1047,-12620.599609375
1048,-12534.833984375
1049,-12646.0947265625
1050,-12473.134765625
1051,-12625.611328125
1052,-12640.861328125
1053,-12600.51953125
1054,-12762.8125
1055,-12659.978515625
1056,-12779.494140625
1057,-12694.6572265625
1058,-12766.2734375
1059,-12795.478515625
1060,-12744.80859375
1061,-12719.3916015625
1062,-12770.12890625
1063,-12702.49609375
1064,-12648.7294921875
1065,-12773.966796875
1066,-12641.875
1067,-12526.435546875
1068,-12698.91796875
1069,-12739.0322265625
1070,-12571.916015625
1071,-12671.1943359375
1072,-12911.43359375
1073,-12409.2451171875
1074,-12884.2587890625
1075,-12657.908203125
1076,-12759.7548828125
1077,-12834.4775390625
1078,-12377.87109375
1079,-12988.6318359375
1080,-12466.296875
1081,-12837.275390625
1082,-12747.26953125
1083,-12884.1337890625
1084,-12807.2294921875
1085,-12797.6982421875
1086,-13067.390625
1087,-12819.283203125
1088,-12875.330078125
1089,-12902.138671875
1090,-13004.775390625
1091,-12908.5390625
1092,-12785.2802734375
1093,-13162.1640625
1094,-13047.98046875
1095,-13117.8525390625
1096,-12931.7353515625
1097,-13128.3203125
1098,-12893.740234375
1099,-13131.701171875
1100,-13070.6875
1101,-13000.53515625
1102,-13250.4501953125
1103,-13147.2734375
1104,-13097.69140625
1105,-13116.453125
1106,-13145.5361328125
1107,-13047.7900390625
1108,-13102.5830078125
1109,-13163.384765625
1110,-13079.474609375
1111,-13194.6611328125
1112,-13185.513671875
1113,-13310.322265625
1114,-12953.6328125
1115,-13307.01953125
1116,-13180.1826171875
1117,-13066.51171875
1118,-13197.892578125
1119,-13217.2109375
1120,-13290.30859375
1121,-13084.22265625
1122,-13218.728515625
1123,-13266.32421875
1124,-13266.625
1125,-13271.10546875
1126,-13208.193359375
1127,-13309.0859375
1128,-13239.4677734375
1129,-13308.34375
1130,-13160.345703125
1131,-13235.232421875
1132,-13346.396484375
1133,-13128.3193359375
1134,-13290.658203125
1135,-13271.400390625
1136,-13119.7939453125
1137,-13186.5048828125
1138,-13283.677734375
1139,-12837.876953125
1140,-13385.328125
1141,-12990.2041015625
1142,-13220.673828125
1143,-13249.01171875
1144,-13287.853515625
1145,-13195.791015625
1146,-12972.4677734375
1147,-13424.96484375
1148,-13255.83984375
1149,-13292.865234375
1150,-13418.2880859375
1151,-13304.1904296875
1152,-13363.91015625
1153,-13355.2265625
1154,-13475.986328125
1155,-13336.1162109375
1156,-13218.2421875
1157,-13476.603515625
1158,-13384.2666015625
1159,-13156.9609375
1160,-13452.90234375
1161,-13335.91015625
1162,-13399.5791015625
1163,-13599.927734375
1164,-13516.03125
1165,-13566.81640625
1166,-13499.951171875
1167,-13522.7109375
1168,-13633.2734375
1169,-13636.361328125
1170,-13605.8671875
1171,-13526.4052734375
1172,-13581.580078125
1173,-13597.2265625
1174,-13604.83984375
1175,-13613.9267578125
1176,-13589.3203125
1177,-13567.57421875
1178,-13608.2783203125
1179,-13532.638671875
1180,-13518.849609375
1181,-13630.048828125
1182,-13428.6689453125
1183,-13672.4912109375
1184,-13707.0244140625
1185,-13749.462890625
1186,-13604.0625
1187,-13696.802734375
1188,-13737.083984375
1189,-13690.7666015625
1190,-13812.2001953125
1191,-13652.2421875
1192,-13696.421875
1193,-13646.6552734375
1194,-13514.4443359375
